11/08/2019,59:28.7,INVALID,Ignore,TCP,159.133.234.255:50981,->,156.233.113.94:443,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:28.8,INVALID,Ignore,TCP,159.133.214.140:50625,->,205.87.27.134:47107,3.203.201.196:0,->,3.203.201.196:0,3.2,M,0
11/08/2019,59:28.9,INVALID,Ignore,TCP,201.78.179.254:1094,->,159.133.234.230:33902,3.203.201.196:0,->,3.203.201.196:0,9.2,M,0
11/08/2019,59:29.1,INVALID,Ignore,TCP,178.169.2.64:55856,->,159.133.213.117:22,3.203.201.196:0,->,3.203.201.196:0,40000,0,
11/08/2019,59:29.2,INVALID,Ignore,TCP,157.213.149.72:17666,->,159.133.234.230:50058,3.203.201.196:0,->,3.203.201.196:0,1.5,M,0
11/08/2019,59:29.2,INVALID,Ignore,TCP,157.213.250.221:24262,->,159.133.234.239:52726,3.203.201.196:0,->,3.203.201.196:0,3,M,0
11/08/2019,59:29.3,INVALID,Ignore,TCP,86.160.0.73:55340,->,159.133.212.19:10001,3.203.201.196:0,->,3.203.201.196:0,44000,0,
11/08/2019,59:29.3,INVALID,Ignore,TCP,159.133.214.136:50591,->,205.87.27.134:42392,3.203.201.196:0,->,3.203.201.196:0,1.3,M,0
11/08/2019,59:29.4,INVALID,Ignore,TCP,142.29.204.33:2579,->,159.133.28.222:23,3.203.201.196:0,->,3.203.201.196:0,40000,0,
11/08/2019,59:29.5,INVALID,Ignore,TCP,159.133.234.230:51630,->,157.213.248.50:21829,3.203.201.196:0,->,3.203.201.196:0,104000,0,
11/08/2019,59:29.5,INVALID,Ignore,TCP,152.237.171.87:443,->,159.133.214.134:45968,3.203.201.196:0,->,3.203.201.196:0,27,M,0
11/08/2019,59:29.5,INVALID,Ignore,TCP,159.133.214.134:45968,->,152.237.171.87:443,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:29.6,INVALID,Ignore,TCP,159.25.17.91:1094,->,159.133.234.238:36006,3.203.201.196:0,->,3.203.201.196:0,167000,0,
11/08/2019,59:29.6,INVALID,Ignore,TCP,159.133.234.241:37604,->,157.213.248.212:26441,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:29.7,INVALID,Ignore,TCP,157.213.249.196:15558,->,159.133.234.228:57718,3.203.201.196:0,->,3.203.201.196:0,3,M,0
11/08/2019,59:29.7,INVALID,Ignore,TCP,159.133.234.230:51630,->,157.213.248.50:21829,3.203.201.196:0,->,3.203.201.196:0,116000,0,
11/08/2019,59:29.8,INVALID,Ignore,TCP,159.133.234.249:51486,->,157.213.248.56:22761,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:29.9,INVALID,Ignore,TCP,157.213.149.74:20513,->,159.133.234.240:47076,3.203.201.196:0,->,3.203.201.196:0,3,M,0
11/08/2019,59:29.9,INVALID,Ignore,TCP,157.213.149.89:21893,->,159.133.234.249:44266,3.203.201.196:0,->,3.203.201.196:0,6,M,0
11/08/2019,59:29.9,INVALID,Ignore,TCP,157.213.248.56:22761,->,159.133.234.249:51486,3.203.201.196:0,->,3.203.201.196:0,1.5,M,0
11/08/2019,59:30.0,INVALID,Ignore,TCP,159.133.234.237:47544,->,158.42.111.70:1094,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:30.0,INVALID,Ignore,TCP,152.237.171.87:443,->,159.133.214.135:37264,3.203.201.196:0,->,3.203.201.196:0,45,M,0
11/08/2019,59:30.0,INVALID,Ignore,TCP,159.25.17.169:1094,->,159.133.234.236:44744,3.203.201.196:0,->,3.203.201.196:0,171000,0,
11/08/2019,59:30.1,INVALID,Ignore,TCP,159.133.234.240:47076,->,157.213.149.74:20513,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:30.1,INVALID,Ignore,TCP,156.245.229.219:63530,->,159.133.203.223:22,3.203.201.196:0,->,3.203.201.196:0,2.8,M,0
11/08/2019,59:30.2,INVALID,Ignore,TCP,157.213.248.249:16676,->,159.133.234.226:50546,3.203.201.196:0,->,3.203.201.196:0,3,M,0
11/08/2019,59:30.2,INVALID,Ignore,TCP,216.195.175.153:54672,->,159.133.210.76:443,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:30.3,INVALID,Ignore,TCP,157.213.149.74:20513,->,159.133.234.240:47076,3.203.201.196:0,->,3.203.201.196:0,1.5,M,0
11/08/2019,59:30.3,INVALID,Ignore,TCP,159.133.234.230:49522,->,157.213.249.220:26287,3.203.201.196:0,->,3.203.201.196:0,52000,0,
11/08/2019,59:30.3,INVALID,Ignore,TCP,159.133.234.238:60080,->,157.213.249.194:21892,3.203.201.196:0,->,3.203.201.196:0,52000,0,
