Time,LOND_NEWY_in,LOND_NEWY_out,AMST_BOST_in,AMST_BOST_out,AOFA_LOND_in,AOFA_LOND_out,CERN-513_WASH_in,CERN-513_WASH_out
08/09/2018 21:00,9023190937,11593413908,5128866461,16081897689,20366059259,25539284932,17559349479,22207747549
08/09/2018 22:00,7459870660,12861188150,4667174333,14431734195,21290611151,27735091251,20390952699,16729384934
08/09/2018 23:00,10427590827,14362643344,11262026546,15912865605,20459962622,25208016404,14056888945,16077689217
08/10/2018 00:00,11432541226,17674428199,12213477319,15547606526,23641028014,27255472887,12587069347,17419784849
08/10/2018 01:00,13179772587,13711456903,11009559326,17097372557,20711141198,26117359533,15677337467,17179547530
08/10/2018 02:00,13260893139,12441768887,11808284907,14563119100,19802260144,25407033690,15724103140,16012818545
08/10/2018 03:00,12982894924,10404788997,16685178857,13685759837,17706016634,23928763381,9848904342,18967357411
08/10/2018 04:00,13270648963,11867163979,12214213125,13264740436,18423906197,28074370949,14048753709,17359712963
08/10/2018 05:00,15665948666,15599762031,7704508696,12002113251,22204134081,37731823686,14356879142,20489160090
08/10/2018 06:00,11863287727,15856016176,5860139122,16458002462,22412383195,28049878712,12335815837,20906580333
08/10/2018 07:00,8931615899,14516680450,4840282712,15832349946,20211420865,26745747277,15162575526,20369443800
08/10/2018 08:00,8125504068,13548416887,6237519275,13545948867,15027391867,25268505713,13470456153,17769111340
08/10/2018 09:00,12074653690,21978894335,8066201445,14525721745,16464160700,24204927965,12570230163,18146378163
08/10/2018 10:00,11299616819,23931408569,3231754513,13051691857,17195462127,20811770155,15820368007,25001854445
08/10/2018 11:00,13089528935,15661688729,2038021229,10477900251,18695246516,24314827797,19472390176,31170663492
08/10/2018 12:00,14315863722,15670939549,6620979327,13794657610,17581798677,27949306258,21660722290,25933447437
08/10/2018 13:00,7401412795,16539657671,4598750971,13680739500,19215822926,32548598303,20564110023,25859719715
08/10/2018 14:00,6840685459,13650023631,7670640541,9714162492,20373743558,28362310287,22455710651,19076551138
08/10/2018 15:00,9513397129,13050689348,2258081889,12693539879,19432818116,29000347424,21022301041,19886827803
08/10/2018 16:00,6373658715,11989611813,2326924464,13585865208,18981220173,28694548122,19931269179,22655746143
08/10/2018 17:00,7478510393,10152456583,3537982367,15009310066,21526608053,27429338946,17487236414,20374843053
08/10/2018 18:00,7698876048,12048306127,3637841752,16530260104,20344217407,28781249947,17256814086,18645331569
08/10/2018 19:00,10262498450,15832871397,6031426885,19858131185,21635194394,24621128378,20628009611,22515636574
08/10/2018 20:00,6596010578,13779235892,4195338995,21901328490,19213272736,22606555454,22297151291,17501810673
08/10/2018 21:00,5384000737,12370308508,2978322470,17464776810,18746697009,24934329717,24230158065,15437520226
08/10/2018 22:00,5217369398,10743312979,4022227476,15967470032,17315486482,24814862475,20082573089,16346966877
08/10/2018 23:00,5017694158,10913420330,5420236819,16339364763,17642177044,20260873210,25455262048,18115089482
08/11/2018 00:00,5090453808,10974132770,4099613958,14700269053,17121546567,15466540615,23265290155,14430889369
08/11/2018 01:00,4138775070,13075789305,4847484913,16996610733,18961429382,12967162296,31066952853,14000073742
08/11/2018 02:00,3581104097,9734106183,4297411857,15849335826,15765870462,12642377005,31750164998,13716502869
08/11/2018 03:00,3964986246,10465680660,9935176047,18849274017,17351929824,18109162784,24903825321,17572873617
08/11/2018 04:00,4500233594,10759416213,3165672374,17294201793,14166358175,19514041430,24127955386,15431260789
08/11/2018 05:00,4953652015,10589568493,10730097640,19237500312,12855974984,23103487928,20806898258,14102296751
08/11/2018 06:00,5261749501,12407893426,8836515579,14526493287,19222934252,26166303351,18735007160,18154628233
08/11/2018 07:00,7919857389,14976234978,6254823517,14498391127,18138872321,24819056229,20985723953,12295991611
08/11/2018 08:00,9437776738,12982151842,6040215756,17317718710,14944354233,24520867644,15237060005,11722720379
08/11/2018 09:00,7854051156,14505063675,1163678805,20519530103,20548876691,25032386225,12589796173,14082200104
08/11/2018 10:00,8658556491,9919338665,1580789715,21298071849,19606711206,24991294107,13890293845,18024885869
08/11/2018 11:00,7317261353,12108661042,556943171.8,22795353699,20504418693,22842995187,12748269972,20037736423
08/11/2018 12:00,5001372207,20015295606,582906053.4,13520858540,23202896029,25277333375,15993033411,22060462434
08/11/2018 13:00,4817020079,20407369342,1065689316,10585405464,15664576677,23876886225,16214660430,19237647490
08/11/2018 14:00,4086711575,18623664680,2966339702,13242388552,18101895117,20545601286,14163813406,11795626761
08/11/2018 15:00,3957098660,19929163261,3712895265,13717931951,20079657952,25408749855,10735179077,16227954677
08/11/2018 16:00,5053445742,11628183219,5091281704,15758016380,25126806757,24987564627,9246146428,18862200375
08/11/2018 17:00,5150869101,25600634674,562930570.1,17874844569,21888585113,25912564063,12069928304,17391264938
08/11/2018 18:00,3483300653,17118254721,3912494160,25215433888,25040732617,26818485264,11796263056,21149419000
08/11/2018 19:00,5034917337,18466958837,1997546073,27947558290,28356029780,27757650754,8514868831,19269614613
08/11/2018 20:00,4777019108,17364253113,2274709881,24806871534,22107038523,33813474509,12901705286,17431026612
08/11/2018 21:00,4868500902,13188901804,825978395.6,21036856534,20170805482,35783368096,9912955129,22471662090
08/11/2018 22:00,4304659497,15042798982,3035162498,13844095839,23397155939,32099390782,10312583781,23459312452
08/11/2018 23:00,3005396175,15192189470,1036759884,14475990343,21613519119,36861924653,6324098421,18865466468
08/12/2018 00:00,2961461707,11622274509,6979600147,20210627794,15174644410,28737641505,6870888638,20353816031
08/12/2018 01:00,6272915797,15120082659,2655260100,15766403040,17637677806,30533635749,6717478592,21772566761
08/12/2018 02:00,6630662648,14870929703,3148443265,13815429884,19875645631,29524146347,8703535514,26366865619
08/12/2018 03:00,5439177327,11275152742,2794605414,17610534827,18624442096,35076684556,12446241488,25960589647
08/12/2018 04:00,7334436605,7812446319,1021001453,19430355759,17026961333,33419404308,8499327643,21090769528
08/12/2018 05:00,5947632695,7596830332,753355774.6,20447040605,16922255519,30755438330,11779883240,17661328688
08/12/2018 06:00,8308335412,9688475924,788451275.7,13786630424,19958426444,35190797979,9076431897,19466855734
08/12/2018 07:00,8136874338,12278758909,1179701490,13390857702,19353503367,39832731286,8089540360,19965049741
08/12/2018 08:00,5271048762,8555579421,3383383019,17421062585,16379366630,32741636504,10880695314,15236519229
08/12/2018 09:00,15244720130,7762711492,5729937514,15568240590,20816903867,34696645754,16399305626,16220014597
08/12/2018 10:00,14669882710,10669318133,4272938845,22909281162,26594365786,30312768076,18245570384,14895004085
08/12/2018 11:00,13983934086,13216955157,5829867518,21735534167,28220296459,30662749813,40915341264,13205702733
08/12/2018 12:00,12297882075,11897753911,9312473005,15531923593,28778282955,28591929913,35347436946,18273458129
08/12/2018 13:00,9876038445,18176160379,16718231762,8145169815,37342034577,32670444834,48050195591,11289438950
08/12/2018 14:00,8873454806,9141363951,15239315229,3917192780,23246021589,22305529396,35383324904,10761007118
08/12/2018 15:00,11078881560,6857978182,8876751099,6393554180,16281533473,21308069164,28517626136,12914052250
08/12/2018 16:00,7406543005,5164246988,9875959411,9509472087,14425819057,20385715360,23310000561,11192864636
08/12/2018 17:00,7144684646,7073196678,10313540370,12228180848,13941358828,21389893842,17795190958,11351411091
08/12/2018 18:00,7039096820,6047208630,10528139612,10984692671,11612935715,19287429222,16986728576,9579428675
08/12/2018 19:00,6820467052,9434035216,12925212122,12625105863,12415084088,26160061520,17579919155,16774335278
08/12/2018 20:00,5914478906,9628791791,13777088337,11288811878,13794042547,27598893978,17964231131,19277197770
08/12/2018 21:00,4430404926,7679634708,14534027441,7829501720,12967125165,22103283033,26466938484,21103067513
08/12/2018 22:00,7804446163,8451918693,14565297477,7915910735,17416144013,17964889499,25095331032,18619407751
08/12/2018 23:00,7049456351,9395901897,15093042102,7613586358,14855191732,28072222161,24177727505,19775819875
8/13/18 0:00,5991778611,10919192350,10831011446,6173902939,13278189803,28429547958,22299901094,21483240523
8/13/18 1:00,10002851129,8238052834,8341905571,7024078805,13234408215,22756857822,26898298426,18185625792
8/13/18 2:00,8994146599,7197938791,10828438140,9377035589,13079156014,25630950750,24972490974,15460188856
8/13/18 3:00,8552264551,6599521772,14169727814,12044097263,12505764802,30102473223,23041913702,15302591545
8/13/18 4:00,7500680708,7134632871,14943621604,12962490581,18739597205,40982914604,24066810818,20246958462
8/13/18 5:00,6965609672,6093522577,16406101647,16562270961,11535779615,32859348376,25688213260,16655189113
8/13/18 6:00,6172366457,7032489756,13495093313,20613680796,13208347391,17740536297,21904529518,24560486476
8/13/18 7:00,9635806470,7355216509,10388045726,15077356060,15159649984,10230168097,18541970845,28382742951
8/13/18 8:00,7829477275,7587726662,13110936796,17011000907,14298912843,10033448955,23399318716,22262625114
8/13/18 9:00,12388570527,8981431788,14433052452,14189824100,22418671267,31639483666,26737726370,27671618699
8/13/18 10:00,12801718948,8498205160,16694676740,5389950901,19865532167,35767911323,26842489526,27852800866
8/13/18 11:00,11024104727,6612586264,18171503890,2714074298,22389356183,39107958457,30628898284,16662950442
8/13/18 12:00,9859388382,6004736836,11492674709,6426740071,18724661896,36912951472,34301761794,11898312287
8/13/18 13:00,10049794534,10940961507,11235332581,10993554060,27361267380,35192885654,32516614124,15899154193
8/13/18 14:00,10071297080,8634690929,11968580945,11256136692,19869814515,11914700637,23458523719,13343409771
8/13/18 15:00,11840284459,13989664025,7964616716,15785527185,13439995862,15861737799,20488797181,14091573219
8/13/18 16:00,12973910248,27661112629,7235910550,12031653099,19188098529,21169094174,24677465424,15984295314
8/13/18 17:00,10909613939,25244259012,8030563603,10034130952,14144748157,21534065917,16481216201,17485043565
8/13/18 18:00,11049353319,26437306318,6251175379,8912746557,33487720703,26939355984,10337124021,22734266516
8/13/18 19:00,19107440887,28036315698,1659536463,7879985499,21501930624,25821086319,7115315026,23197920087
8/13/18 20:00,18524303020,30726139982,2359446284,11127502534,19019028018,19879728320,6674479218,24762474940
8/13/18 21:00,14600534756,32815805523,1745908060,8442016375,17957183995,21401461670,7835829549,20505519844
8/13/18 22:00,11272593181,30120785801,1536970403,13380174697,19454188059,19851581925,8293049995,21861894896
8/13/18 23:00,10536660818,27503708008,1446644275,11278995328,17038597442,21521013222,9561312353,25576303399
8/14/18 0:00,8358759969,29276489767,1813917969,13018633970,11942993999,20825375167,13255040411,23409474808
8/14/18 1:00,8452519900,27196778923,5147407963,4593410060,10378005024,18272971472,11651708349,21315221668
8/14/18 2:00,10618347195,26293841373,8408315717,6439858458,11003779807,17235165938,27736331206,20246085089
8/14/18 3:00,7986203814,23404272210,5553893540,8994939294,13687441307,15914510348,20122430488,17785604263
8/14/18 4:00,7272904007,25281369256,5249102493,11535241903,10189248045,15932777810,14102880800,18726619616
8/14/18 5:00,9340093797,26879502947,3882873568,6346282400,8186237333,14322902683,11785521329,13348572067
8/14/18 6:00,9724772017,30138972899,1510458679,9154599339,7868496257,20972334760,10090329506,13257810842
8/14/18 7:00,11306444160,29069244692,960010743.1,8943468332,6874569367,15930429830,10886896243,11699097900
8/14/18 8:00,16755476350,30107901943,3249797167,14983133571,7181888422,18255534037,9573336715,15325883808
8/14/18 9:00,21192706516,30742685796,1245861760,10205760307,7620813601,22892105229,10206641771,14613384793
8/14/18 10:00,14150514830,16508488836,915010528.2,13445515920,20462063897,25383897960,18099947646,14158114128
8/14/18 11:00,13660594415,6511323142,910179807.1,13270470531,16730887077,16721848698,19353340728,15040042568
8/14/18 12:00,12062152692,6884968719,770092137.2,4557576832,12416151561,14689484981,19441173618,13931437763
8/14/18 13:00,15099248676,28564680785,405751469,5590144715,20465690597,18054386195,18230598560,20627113607
8/14/18 14:00,16916534707,32082463149,1305646991,7239865557,27786464240,18605825132,14515166389,25386694015
8/14/18 15:00,15568787630,27990260728,806381961.1,6307752961,26857038950,18671471573,12698337516,32354683685
8/14/18 16:00,15199891660,28283830641,1081017597,10397883579,17246632023,18790454567,17352022832,30261350714
8/14/18 17:00,15739297940,28867343773,662420710,13104229300,17465937396,18358350224,17180927438,25214816412
8/14/18 18:00,15969178189,29760758340,500144280.7,11259873399,21330013738,16955094416,19759039962,26102085431
8/14/18 19:00,15223478118,28691186378,1995264175,9340291316,18336288215,17688435715,21102251928,22258715956
8/14/18 20:00,13059480846,29798210405,7808751967,16540588264,23677850385,20909394539,44235013577,20930476155
8/14/18 21:00,9827201246,27847110519,9710696210,14843194695,24336995194,17212276979,34803223346,19599890401
8/14/18 22:00,10545639343,28786006116,8932975357,17341553335,21745600425,23423240622,30368502646,18585539379
8/14/18 23:00,7771053759,29773387874,8713183810,12435079060,26875779070,18987695437,19333416375,18865891914
8/15/18 0:00,10321024297,29948306373,9819843463,14960046841,31843193027,18011798699,17855140667,20054713537
8/15/18 1:00,13142163888,28670402673,7680849715,10673543433,16714087444,18604968496,16377940245,22752321913
8/15/18 2:00,14611456404,27281162650,1805394165,5061784068,13553670059,18846730186,18648176567,24110784022
8/15/18 3:00,13572198576,27453172751,1159966631,10282721332,14774911555,21088371578,17120850387,18665317305
8/15/18 4:00,13702443740,26148594143,854280587.3,10451043572,13973869929,19572399820,16816844063,14240166323
8/15/18 5:00,13011311358,32023604138,848972417.3,18313376823,17399528970,15575066516,16026640597,12779454623
8/15/18 6:00,12213142179,31764754636,488163246.8,15599911240,21157035816,17142296313,21194993793,11611556129
8/15/18 7:00,10225590538,26594758796,970897644.5,22566653717,17769149160,15006555859,20380972429,15945349364
8/15/18 8:00,13485735795,26035825138,1012933658,14864548476,17055060623,11793001223,18415298407,12170318188
8/15/18 9:00,13054962031,26449815225,781864368.7,10260815027,28641179762,18496246979,19535668102,19720509208
8/15/18 10:00,10981899074,25673182482,477030580.1,5880758070,38178510181,17658027440,16029311215,20160689662
8/15/18 11:00,7235800392,21719994355,2714421592,4649086442,27409613272,17001248918,14101202354,18623102077
8/15/18 12:00,8462073261,16037089933,7386711205,6039383785,22136507865,18137793283,27440664369,14993805053
8/15/18 13:00,8889920755,13634046870,11158277977,8840131206,15672275057,16489785784,29514002577,19258103387
8/15/18 14:00,7042964565,15833154283,13121207180,13749928137,13641342935,16248055061,27670631890,19138519197
8/15/18 15:00,11691259494,14350660816,9633317030,10182679855,17714442270,21640474110,23536283867,19650440060
8/15/18 16:00,12428786006,9692379855,10345045436,7356462190,14296385736,20370304442,25455626654,18095986951
8/15/18 17:00,13980443521,12166635121,12628530756,5461673540,11514262895,21946216506,27499330671,19246402229
8/15/18 18:00,11936356751,10382009293,16172781514,5801484154,8968368098,11998596353,33779772051,13513097208
8/15/18 19:00,10142733663,10342645315,11222109757,2669961051,12409743845,12094650210,18978201109,13682987941
8/15/18 20:00,7602300152,14001284541,15644168667,5542333711,9063019110,10718761341,20837678097,20148574156
8/15/18 21:00,7332856521,12261032607,9504635814,17258513880,14642916312,14617657513,19088023674,19764691663
8/15/18 22:00,12986111930,8663536480,10494237958,9873317864,13092714944,18902303890,16683681901,14340469078
8/15/18 23:00,9506961179,9484161802,6937545572,4052375241,15739504469,22808663997,17137619697,15412354145
8/16/18 0:00,9290215300,6108952476,7394034528,4681587958,8312702208,16104787541,16403899551,13721769983
8/16/18 1:00,8242836372,6320992181,6901864565,3826712125,11079061731,16134799706,13196912036,17513372378
8/16/18 2:00,8295490262,5055754380,9448251205,6732093107,10695241576,17611245738,11258680773,26124414339
8/16/18 3:00,7677515968,4538686077,5459976330,3534923860,20937785601,15643949568,16922937873,29496063402
8/16/18 4:00,5213586474,5465380571,5988745899,3624609731,17768469036,12817477733,13385021649,21764376319
8/16/18 5:00,2139036891,5662170073,7582275710,3004032508,17452174035,11076237796,14450509542,25880027964
8/16/18 6:00,2868102662,9592044282,7735857573,12788019182,20883467391,18137141756,22126743742,22865380115
8/16/18 7:00,6791012751,10179966519,17942487077,17455796548,16992780913,13583251095,16483215049,22876159721
8/16/18 8:00,6108287688,7515043174,18108038533,12529777319,21033392604,10274236037,21608493062,26149209579
8/16/18 9:00,6072779792,14537300796,10136777818,12531542892,17733634077,11932211422,22163230180,25153327161
8/16/18 10:00,8023656743,13415532448,2835675390,11657909949,30222525172,14760193787,16609738117,24697836847
8/16/18 11:00,9506515505,12734750867,3908373663,13339112201,28684251547,15107564679,21133984395,25062465833
8/16/18 12:00,9310577626,14241772377,9850957892,13118136659,22042613319,14174571419,23092005608,27302275090
8/16/18 13:00,6543176075,11661318346,6909856157,17350346301,20605185167,14010737895,15432150725,25188260782
8/16/18 14:00,4467594093,15938476235,1141791017,11961906941,23911156772,13547347263,19491906764,24824528989
8/16/18 15:00,4086139309,13422664135,1388908181,13182916298,24185053867,14096983118,18363565502,29151379299
8/16/18 16:00,3047451662,29604218356,1182940337,6528922502,26179274399,17858178162,15668517832,30997247842
8/16/18 17:00,4828921096,26317917892,739171914.2,7934936881,24070982106,19015096216,12571444710,30344808688
8/16/18 18:00,5125418930,28268216564,3127887420,8954171154,27995020196,16318767987,32354972618,27351927826
8/16/18 19:00,6453885273,28273626500,3746692967,10435392545,29927345923,21310089600,28774497999,29953287246
8/16/18 20:00,5657546563,33110705345,1170980624,17965045831,35525286337,21472333798,24735051787,30898840248
8/16/18 21:00,5178964817,26392164450,1648748443,10118713229,34759919311,20160151683,15018949737,23367960950
8/16/18 22:00,2379681663,25339161034,3038874265,13043637848,41209563769,21132804924,11729077694,25690259734
8/16/18 23:00,2085902762,19429572634,879176096.8,8590034742,40754798014,22451771833,17902053948,25406161169
8/17/18 0:00,3069243665,21804959848,1142727119,4316661379,41167474689,28228272829,21876305373,23614231797
8/17/18 1:00,6319198416,17850358730,718643677.5,7012228735,34097766914,22198005761,28463711294,24164263784
8/17/18 2:00,7044679592,14706739966,1042322172,12452373926,37758522321,23554083357,14905104325,23786989420
8/17/18 3:00,5714077077,9658844505,1842521779,8636549274,38153202611,21739452134,19344880716,27576417231
8/17/18 4:00,7069869049,12989627712,1059519899,7241295312,36996034853,21011177528,13555192872,29933264546
8/17/18 5:00,6625981782,11561106569,1464242504,9890837512,28977220897,19949025974,12448008441,29854923751
8/17/18 6:00,4659457431,14301382309,982846567,12924458322,27435360575,20753946889,13041463247,27445147371
8/17/18 7:00,8142767309,14033206806,853913961,16082777892,27963917786,18917366813,15752998010,24414062188
8/17/18 8:00,7519555857,11552034036,718806530.8,11397122802,24119776106,19952621354,19667722860,29963189705
8/17/18 9:00,9996237404,14329626682,493289720.8,9689016665,32295058104,23888535559,22809757008,28337287241
8/17/18 10:00,14256610431,14238816322,812731275,14674010283,45454874852,35577555634,27817865474,23977237559
8/17/18 11:00,13704770864,17490353834,4760704079,7403323403,48336240355,36495228643,35115466129,23437020343
8/17/18 12:00,11998788695,16638401192,5409039725,3780583797,40165267357,34466986708,25722381250,23113598695
8/17/18 13:00,9565343315,15929747206,10595588871,3320729904,32681173996,32947414232,18667673032,29189916053
8/17/18 14:00,10324723417,16163144239,8812807667,6355241646,32512737022,26700519669,25821731342,28710049496
8/17/18 15:00,11262197980,11751160995,12237853162,3993834904,26596582990,22513593104,28039069074,32601417683
8/17/18 16:00,11617743653,13661428670,5801779523,2029965290,25392366961,24675986609,37173847136,34933760804
8/17/18 17:00,12024695329,13040774062,10769844332,2560817138,21567948492,27866345103,32118207854,32007006420
8/17/18 18:00,11624147402,11342519961,12754477541,3349245912,18638662585,28003132950,29571240032,34342053439
8/17/18 19:00,12244664045,9506113855,17541824826,2492648073,23620947578,25598244835,32697527823,30668711678
8/17/18 20:00,9277641095,9392395931,11810491720,5321120118,18320240009,22993975259,27110060021,36610680042
8/17/18 21:00,8285517928,9660393031,12578932851,1368467557,19868622396,21406500842,28952598146,38590647488
8/17/18 22:00,10836048008,10427437030,10380905568,5688651272,24336447909,25346865770,24944791057,27761818061
8/17/18 23:00,8844394882,9368566291,6766818913,8517402124,24232195786,24079537612,25174366640,29141558356
8/18/18 0:00,8824941729,8565263631,11205170847,13358666564,23412609627,25611846521,29131180699,25599058865
8/18/18 1:00,9400550293,8543708780,10139843724,10436869908,25560877005,26194742578,27472151614,22828856586
8/18/18 2:00,6507955229,7291992697,10423031977,7532092819,22155436005,21723527305,27640615468,18744017354
8/18/18 3:00,6278133233,7764312189,10860239792,9294622817,23160988890,24234178340,21568347398,25691319382
8/18/18 4:00,7814448466,6556665268,4913065746,5739996716,21335247459,24204374704,22013109750,26421515007
8/18/18 5:00,9391543976,5871549737,5454213744,5570907552,23186516703,24481718338,19601063780,30151609738
8/18/18 6:00,12373272397,6158911048,5025417722,5148693002,22757151945,25829045180,23601262673,35644141924
8/18/18 7:00,13998680957,6543606192,7513462391,5944072802,19978857796,22675392037,20445862053,35726770854
8/18/18 8:00,9485816689,3829345911,8567706960,9620841229,20550642489,22916588032,26213988260,31003639374
8/18/18 9:00,7540092416,3153537575,9074335628,11348453033,19903891333,20150838391,28847495382,22919511896
8/18/18 10:00,9865516891,4086253848,12889889809,9986774266,28004769142,33702199041,19088284817,22350336709
8/18/18 11:00,9794792085,3853446563,16265266864,15698288084,21227880778,28637426027,20658991574,22581178252
8/18/18 12:00,10842581050,3807487923,13993300399,15754521488,20381583216,21643695285,20264311641,26843577041
8/18/18 13:00,7461904234,3345213119,5374196295,13706888947,23291174875,24096487124,17486740054,32048608134
8/18/18 14:00,7236439148,3874469385,3677109980,15038656669,23179643391,21111127177,15865634185,29432147095
8/18/18 15:00,8494975477,2817113170,4871439562,14080436369,23271194065,17734888467,13998286234,27425417327
8/18/18 16:00,10260547530,2828031121,3971930956,15670694259,26818559964,20204226066,12492633919,24253154354
8/18/18 17:00,7126878107,3512298079,3376806287,17220804531,22918778379,18046217019,11719014398,22247370248
8/18/18 18:00,8567449282,8694510369,4834209535,14717823286,23169128142,17498167892,10343593066,20957681283
8/18/18 19:00,6629859212,3820949986,4731901506,17147142407,18563158653,18048148078,9023448864,20595101699
8/18/18 20:00,6009653164,4052930838,5084182012,14100547445,20028948335,18277158754,8621996430,23917138034
8/18/18 21:00,9454558825,3228056771,12547727812,13444183500,16623765824,16942626279,12689375118,22204267347
8/18/18 22:00,9953197854,2709032583,5858423466,14214758316,19373057055,16258054562,20454727237,21951146434
8/18/18 23:00,10202895991,2270726693,4449224607,14808219612,22116610321,19104269401,17933846604,19399963537
8/19/18 0:00,8626640555,3320304450,9956292850,12964308263,22531486029,18712582687,23961613442,24458711031
8/19/18 1:00,7025186442,2423714678,7473619820,14260029614,19335112889,15165175824,21212541540,24287381452
8/19/18 2:00,8589682137,2801823613,9696820487,10468149229,21673892190,17077480956,17540954943,22397498996
8/19/18 3:00,9435554476,1928130975,13895337055,6125081838,17978391739,16900502967,17088402369,18373133860
8/19/18 4:00,11455028730,2743852514,13136890601,5569151529,21085212441,18333582090,19698539134,21437090670
8/19/18 5:00,14651625388,2687376368,17202901005,5931451323,24806488736,18320867795,21844116376,18721090136
8/19/18 6:00,13888792720,7247315533,18735925224,3074036866,25222399530,19400717015,20933178368,25484803735
8/19/18 7:00,12550759620,3880807704,16560028375,4686262587,25419028292,18942510456,15942974491,22364227267
8/19/18 8:00,12781284676,2584281790,18086670300,4862351258,26662835442,18728763034,14295947059,15835557813
8/19/18 9:00,10859446295,2399001798,8156347931,9110186967,21126442716,17206564072,14633513522,12146579876
8/19/18 10:00,15476281347,1936785163,11212363758,12153743251,26905940385,20679464959,14036969346,13878245402
8/19/18 11:00,19321045222,2775977383,5806351776,10350397312,20900179409,19777755518,16790324975,18521822563
8/19/18 12:00,19362181015,2512926789,4844373928,17311435337,19455452701,16982497377,17619907222,16843480506
8/19/18 13:00,12481534045,2657326867,12835011237,15336000178,14626446293,17497332555,12842066900,17090751569
8/19/18 14:00,12360434942,2582687885,9823990566,15460556560,13717399407,15835688252,12964507775,19132189424
8/19/18 15:00,9803269419,3276811833,11795665101,13372606199,12751553795,17398809298,11846272121,18843894005
8/19/18 16:00,9363086275,2985427576,13080795855,14477015678,16135149386,21256651949,15549167882,19038610332
8/19/18 17:00,12791278112,2258975287,14809316734,13856511027,16480899353,17507349794,20627814776,18222512107
8/19/18 18:00,16054512131,5128011230,11445554836,11859885747,13005866970,18046824068,33979623857,18619564856
8/19/18 19:00,12066496032,3428339541,12309585777,12468343439,11194338854,16736317949,28802915554,16030537318
8/19/18 20:00,7461906113,4359648125,9273561949,16137562380,14641349767,21883927578,24235068062,18986441541
8/19/18 21:00,10874306578,3047125949,9429402810,12297167897,15070164054,26211370260,16622882022,15732842261
8/19/18 22:00,14858532906,2658906071,8106521271,14781375361,14743652650,24572005688,18995339436,12117691112
8/19/18 23:00,12152814263,5590291693,14766618646,14714098788,16132222268,19390391243,18880046246,16619109553
8/20/18 0:00,16196451501,6832504880,13268390787,12031339522,17532748082,19041522076,17113567135,15122964521
8/20/18 1:00,11197626249,5760490172,9986060175,11827087628,12703250179,15421262427,19297207629,11038220044
8/20/18 2:00,13012280409,5300415073,8719436920,12037959323,14816100356,15040796339,15121745471,13764858272
8/20/18 3:00,15806606693,8991150937,10067446377,15942987530,20569439087,14832176356,14588988438,13472681046
8/20/18 4:00,11206096849,4517990624,11386268439,16946844503,19752582671,14782518629,17975145465,11838710035
8/20/18 5:00,7939765951,3648402682,10642208359,17134511300,21632815881,17534091893,15403727479,16929339307
8/20/18 6:00,8643661807,4117013852,17633995617,15156856541,23612529279,18998369851,20190942922,14610059911
8/20/18 7:00,8941209464,6856209758,7649885236,15246334966,23234193908,14752948102,18841380923,11845236059
8/20/18 8:00,7699880405,7055491941,8661926851,16098051674,23277445475,13047634299,17099973670,12996969883
8/20/18 9:00,7575455813,9560281992,8894814742,11820828977,31349990996,16089783036,19436770011,17286719713
8/20/18 10:00,7884078815,3535570270,11272997906,17002931935,25300252042,16804812419,20760078684,16279134325
8/20/18 11:00,11239299618,5424669929,12977278552,17490408222,25973098369,15836697904,9522618524,9656084892
8/20/18 12:00,8303070475,4543028837,11285934297,18741039137,18225565945,16713280435,11464235022,13852447246
8/20/18 13:00,14523162419,8278212832,8688155244,16657993228,19585780839,16883673251,10736151010,14238940008
8/20/18 14:00,15658760025,6972901953,15051501006,19960433279,22310258597,20816333651,14519239981,20128136734
8/20/18 15:00,16429491204,6449687669,16281333138,18727526688,19946202027,21353183376,14509262242,20132040015
8/20/18 16:00,20607745446,5574870444,11662412187,20657453516,18361757978,19347757128,15948455641,19988409854
8/20/18 17:00,14716342868,8548980070,14541181737,15472852839,21500603270,19799800183,19007667132,20380343920
8/20/18 18:00,16360640615,7371992870,10543703008,12729638732,23744829007,16810706887,14969400385,21273888425
8/20/18 19:00,18496924708,10674863566,8623976002,9844506216,27426272981,18765836919,13210848262,24656682694
8/20/18 20:00,14412228144,10483296051,9509722045,7644717344,28797717129,16758369347,16368502071,23065706873
8/20/18 21:00,13243880872,5715662545,10451171008,7133340108,26675375200,16024628264,14226721462,22327194607
8/20/18 22:00,16164197834,7290287423,24282062466,11672215126,28025974390,19125460327,18998608655,21438463463
8/20/18 23:00,14442524475,13314483311,16916378562,13347718638,22361610006,18846892239,17724785200,20877162526
8/21/18 0:00,14997335011,17241768372,19642395155,9251443468,20560807042,22449619393,14137066806,20759054319
8/21/18 1:00,17263027145,17512338168,19709260716,2361874531,17212758467,20600176673,11996636844,22899244084
8/21/18 2:00,19043215497,8057187718,14340614168,6325883192,16425367026,20728546153,10364959839,18476669208
8/21/18 3:00,18123851020,9107658145,10994898917,2155567228,15131394849,22682515154,14777923406,21143696182
8/21/18 4:00,12555306747,4962970226,13297993217,9510711401,13837821712,15419262299,10600118463,21713856412
8/21/18 5:00,8781718434,5251573490,15382690455,9594043416,15222725399,17478122211,11897258794,22662223614
8/21/18 6:00,6893881626,5937092216,12706228992,13209517411,14452518450,17038552885,18448963642,16421791716
8/21/18 7:00,6610655834,5905073652,14143754451,20844136595,11466933695,21086729430,12202721886,18820773336
8/21/18 8:00,6640342509,6796030975,11927756146,14211911261,15291994448,23850412123,9779819855,28220470527
